DateTime,Label
20XX-11-01  12:00:00 AM,6.636524997717701
20XX-11-02  12:00:00 AM,6.798927051452076
20XX-11-03  12:00:00 AM,6.853761149952157
20XX-11-04  12:00:00 AM,6.75520701694813
20XX-11-05  12:00:00 AM,6.8278267125301575
20XX-11-06  12:00:00 AM,6.820346728339083
20XX-11-07  12:00:00 AM,6.692724676978344
20XX-11-08  12:00:00 AM,6.6618732821026905
20XX-11-09  12:00:00 AM,6.410059737994697
20XX-11-10  12:00:00 AM,6.483602062238858
20XX-11-11  12:00:00 AM,6.444346242820811
20XX-11-12  12:00:00 AM,6.826921636986836
20XX-11-13  12:00:00 AM,7.975956726793268
20XX-11-14  12:00:00 AM,7.216991140385354
20XX-11-15  12:00:00 AM,6.533179884026542
20XX-11-16  12:00:00 AM,5.230222661750349
20XX-11-17  12:00:00 AM,4.738715097770772
20XX-11-18  12:00:00 AM,4.675273735113702
20XX-11-19  12:00:00 AM,5.038699426902208
20XX-11-20  12:00:00 AM,5.064841771499597
20XX-11-21  12:00:00 AM,5.2912052522449144
20XX-11-22  12:00:00 AM,5.556639976033975
20XX-11-23  12:00:00 AM,5.478796661169523
20XX-11-24  12:00:00 AM,5.52604403537964
20XX-11-25  12:00:00 AM,4.537612463798734
20XX-11-26  12:00:00 AM,4.571366431529541
20XX-11-27  12:00:00 AM,5.657044715646491
20XX-11-28  12:00:00 AM,5.000619466539263
20XX-11-29  12:00:00 AM,5.701425925393434
20XX-11-30  12:00:00 AM,5.833625933134301
20XX-12-01  12:00:00 AM,4.771766824318179
20XX-12-02  12:00:00 AM,4.814228979763026
20XX-12-03  12:00:00 AM,4.57818025019762
20XX-12-04  12:00:00 AM,4.855016170488688
20XX-12-05  12:00:00 AM,4.688298374634084
20XX-12-06  12:00:00 AM,4.577977737602077
20XX-12-07  12:00:00 AM,4.346515491893616
20XX-12-08  12:00:00 AM,5.351737712658306
20XX-12-09  12:00:00 AM,4.667430607445302
20XX-12-10  12:00:00 AM,4.691317062157993
20XX-12-11  12:00:00 AM,4.819211447775274
20XX-12-12  12:00:00 AM,4.3966467411416685
20XX-12-13  12:00:00 AM,5.442276009531551
20XX-12-14  12:00:00 AM,4.846686872580729
20XX-12-15  12:00:00 AM,3.742403156862267
20XX-12-16  12:00:00 AM,3.4434104835773254
20XX-12-17  12:00:00 AM,3.0455943026656027
20XX-12-18  12:00:00 AM,2.8646106516816627
20XX-12-19  12:00:00 AM,3.1110489468327622
20XX-12-20  12:00:00 AM,2.879751814106719
20XX-12-21  12:00:00 AM,2.7918683969641287
20XX-12-22  12:00:00 AM,2.6592580159421932
20XX-12-23  12:00:00 AM,2.8328936411172165
20XX-12-24  12:00:00 AM,2.79282721190433
20XX-12-25  12:00:00 AM,2.8282373148676565
20XX-12-26  12:00:00 AM,2.927798134828875
20XX-12-27  12:00:00 AM,2.9460556788938903
20XX-12-28  12:00:00 AM,3.006968225365393
20XX-12-29  12:00:00 AM,2.8980562187701064
20XX-12-30  12:00:00 AM,3.1418183454920765
20XX-12-31  12:00:00 AM,3.0288116173150033
2022-01-01 0:00,3.133734821349489
2022-01-02 0:00,3.224677028896558
2022-01-03 0:00,3.0899864884588393
2022-01-04 0:00,3.175847316116393
2022-01-05 0:00,3.7000150002213874
2022-01-06 0:00,3.772280291721969
2022-01-07 0:00,3.6859812595573747
2022-01-08 0:00,4.161552864727125
2022-01-09 0:00,4.0443882469688575
2022-01-10 0:00,4.154066886671873
2022-01-11 0:00,4.119025991630919
2022-01-12 0:00,4.571331565107691
2022-01-13 0:00,4.611152600584853
2022-01-14 0:00,5.279111006722404
2022-01-15 0:00,5.588208701818061
2022-01-16 0:00,5.252968607704541
2022-01-17 0:00,4.775380591006539
2022-01-18 0:00,4.690326265682917
2022-01-19 0:00,4.938425166118156
2022-01-20 0:00,4.58296037868064
2022-01-21 0:00,4.7817996370276274
2022-01-22 0:00,4.998355455765027
2022-01-23 0:00,5.391921491432981
2022-01-24 0:00,5.233664784325259
2022-01-25 0:00,5.184296653296902
2022-01-26 0:00,4.837633194074903
2022-01-27 0:00,3.9887030016847436
2022-01-28 0:00,4.250557216910807
2022-01-29 0:00,4.111263644354018
2022-01-30 0:00,3.8892828848096506
2022-01-31 0:00,4.27801542895027
2022-02-01 0:00,4.900102959898905
2022-02-02 0:00,4.725909715528547
