DateTime,Label
20XX-11-01  12:00:00 AM,3.547224827612725
20XX-11-02  12:00:00 AM,3.5484653963644113
20XX-11-03  12:00:00 AM,3.6197551012869518
20XX-11-04  12:00:00 AM,3.6517357557666976
20XX-11-05  12:00:00 AM,3.738814696700427
20XX-11-06  12:00:00 AM,3.8068757885542746
20XX-11-07  12:00:00 AM,3.9698471185114044
20XX-11-08  12:00:00 AM,4.120678758450912
20XX-11-09  12:00:00 AM,3.7636393199460314
20XX-11-10  12:00:00 AM,3.555739455727693
20XX-11-11  12:00:00 AM,3.4597888474280682
20XX-11-12  12:00:00 AM,3.198804102967703
20XX-11-13  12:00:00 AM,3.1570127063973974
20XX-11-14  12:00:00 AM,3.098205604199032
20XX-11-15  12:00:00 AM,3.0650012643778974
20XX-11-16  12:00:00 AM,3.2010198294543795
20XX-11-17  12:00:00 AM,3.0939389307466745
20XX-11-18  12:00:00 AM,2.7016837611882565
20XX-11-19  12:00:00 AM,2.660859412379011
20XX-11-20  12:00:00 AM,2.475653670999338
20XX-11-21  12:00:00 AM,2.248533913635484
20XX-11-22  12:00:00 AM,1.9591083785471988
20XX-11-23  12:00:00 AM,1.654789664173579
20XX-11-24  12:00:00 AM,1.6931076792417354
20XX-11-25  12:00:00 AM,1.5249353600730506
20XX-11-26  12:00:00 AM,1.3397735880217052
20XX-11-27  12:00:00 AM,1.4682120541799526
20XX-11-28  12:00:00 AM,1.348038319895547
20XX-11-29  12:00:00 AM,1.328918393282237
20XX-11-30  12:00:00 AM,1.5412318767881306
20XX-12-01  12:00:00 AM,1.6151631099697863
20XX-12-02  12:00:00 AM,1.6933104718568048
20XX-12-03  12:00:00 AM,1.904820205186389
20XX-12-04  12:00:00 AM,2.1237494206143883
20XX-12-05  12:00:00 AM,1.8198524936435891
20XX-12-06  12:00:00 AM,1.2549495386707983
20XX-12-07  12:00:00 AM,1.2259392402441236
20XX-12-08  12:00:00 AM,1.252471899847875
20XX-12-09  12:00:00 AM,1.2351818700904122
20XX-12-10  12:00:00 AM,1.1751790595150136
20XX-12-11  12:00:00 AM,1.166921569247708
20XX-12-12  12:00:00 AM,1.2513014162126543
20XX-12-13  12:00:00 AM,1.0907379191802944
20XX-12-14  12:00:00 AM,1.0519030654932189
20XX-12-15  12:00:00 AM,1.001642147854577
20XX-12-16  12:00:00 AM,0.9413771203321813
20XX-12-17  12:00:00 AM,0.9410914448335957
20XX-12-18  12:00:00 AM,0.8980956366092951
20XX-12-19  12:00:00 AM,0.9456805693766622
20XX-12-20  12:00:00 AM,0.807717540033284
20XX-12-21  12:00:00 AM,0.7705637447462358
