DateTime,Label
20XX-11-01  12:00:00 AM,12.368252302401322
20XX-11-02  12:00:00 AM,13.409078787222553
20XX-11-03  12:00:00 AM,12.434346052954098
20XX-11-04  12:00:00 AM,12.294306657379295
20XX-11-05  12:00:00 AM,12.337033507888938
20XX-11-06  12:00:00 AM,12.337970753575787
20XX-11-07  12:00:00 AM,12.580882848671843
20XX-11-08  12:00:00 AM,12.661757202953886
20XX-11-09  12:00:00 AM,12.377067636713809
20XX-11-10  12:00:00 AM,12.189078667961118
20XX-11-11  12:00:00 AM,12.13063403447723
20XX-11-12  12:00:00 AM,12.230431101953299
20XX-11-13  12:00:00 AM,12.230426546568978
20XX-11-14  12:00:00 AM,12.831753852915282
20XX-11-15  12:00:00 AM,12.859286387697642
20XX-11-16  12:00:00 AM,13.028821916095282
20XX-11-17  12:00:00 AM,13.008690836617992
20XX-11-18  12:00:00 AM,12.61012164357563
20XX-11-19  12:00:00 AM,12.682042930933155
20XX-11-20  12:00:00 AM,12.504686052878599
20XX-11-21  12:00:00 AM,12.556261088528323
20XX-11-22  12:00:00 AM,15.145865930703502
20XX-11-23  12:00:00 AM,18.178804769793214
20XX-11-24  12:00:00 AM,14.708145710807381
20XX-11-25  12:00:00 AM,14.744410109187749
20XX-11-26  12:00:00 AM,12.907637505223903
20XX-11-27  12:00:00 AM,12.45300509945506
20XX-11-28  12:00:00 AM,13.226354187299322
20XX-11-29  12:00:00 AM,13.420545820581788
20XX-11-30  12:00:00 AM,13.38220843441509
20XX-12-01  12:00:00 AM,14.200318197405208
20XX-12-02  12:00:00 AM,13.125827244600735
20XX-12-03  12:00:00 AM,15.04807479591932
20XX-12-04  12:00:00 AM,15.228852165193318
20XX-12-05  12:00:00 AM,16.699307223281153
20XX-12-06  12:00:00 AM,12.558718469756348
20XX-12-07  12:00:00 AM,23.93614016690726
20XX-12-08  12:00:00 AM,21.629894873123167
20XX-12-09  12:00:00 AM,23.45215350348897
20XX-12-10  12:00:00 AM,34.51789415806027
20XX-12-11  12:00:00 AM,30.187710588946093
20XX-12-12  12:00:00 AM,35.844362625852305
20XX-12-13  12:00:00 AM,35.457999964555334
20XX-12-14  12:00:00 AM,22.88409213387801
20XX-12-15  12:00:00 AM,22.655001903576704
20XX-12-16  12:00:00 AM,27.810606114656526
20XX-12-17  12:00:00 AM,30.771787695573405
20XX-12-18  12:00:00 AM,55.18105008160433
20XX-12-19  12:00:00 AM,33.56042937306844
20XX-12-20  12:00:00 AM,25.47952075136055
20XX-12-21  12:00:00 AM,49.11294410410813
20XX-12-22  12:00:00 AM,516.641209035817
20XX-12-23  12:00:00 AM,507.8699802660576
20XX-12-24  12:00:00 AM,354.47806348160526
20XX-12-25  12:00:00 AM,322.6450049311875
20XX-12-26  12:00:00 AM,332.5930138492657
20XX-12-27  12:00:00 AM,185.24596276541595
20XX-12-28  12:00:00 AM,113.16360822576824
20XX-12-29  12:00:00 AM,110.34485302348416
20XX-12-30  12:00:00 AM,67.81960884781692
20XX-12-31  12:00:00 AM,32.43978649834379
2022-01-01 0:00,51.45822857105469
2022-01-02 0:00,62.623802762025655
2022-01-03 0:00,109.42872920743146
2022-01-04 0:00,145.0194325265631
2022-01-05 0:00,80.05459980295696
2022-01-06 0:00,68.59791079179753
2022-01-07 0:00,47.551824038674404
2022-01-08 0:00,65.06014235038353
2022-01-09 0:00,53.246201776748904
2022-01-10 0:00,44.86659345667206
2022-01-11 0:00,47.78581922738528
2022-01-12 0:00,64.31704694881445
2022-01-13 0:00,71.09123981884765
2022-01-14 0:00,85.00730038273652
2022-01-15 0:00,120.92711107325435
2022-01-16 0:00,48.51306531629174
2022-01-17 0:00,24.12431268655377
2022-01-18 0:00,21.02231187631614
2022-01-19 0:00,22.45554071813873
2022-01-20 0:00,27.00764042473487
2022-01-21 0:00,34.04711032776695
2022-01-22 0:00,54.95600715594714
2022-01-23 0:00,64.24393544499641
2022-01-24 0:00,52.87981913498795
2022-01-25 0:00,27.799730394939818
2022-01-26 0:00,28.754508382032068
2022-01-27 0:00,32.82974011386326
2022-01-28 0:00,43.71424826121525
2022-01-29 0:00,55.38413319136247
2022-01-30 0:00,42.02335926089639
2022-01-31 0:00,62.06410984478223
2022-02-01 0:00,61.15621335514734
2022-02-02 0:00,58.01959436255337
2022-02-03 0:00,31.620259029275086
2022-02-04 0:00,74.26243704414837
2022-02-05 0:00,160.25792993935545
2022-02-06 0:00,241.10344037463264
2022-02-07 0:00,218.357161210528
2022-02-08 0:00,157.60214929604413
2022-02-09 0:00,77.86500485518955
2022-02-10 0:00,54.87873385799863
2022-02-11 0:00,33.22155596575646
2022-02-12 0:00,30.271170102152826
2022-02-13 0:00,31.55104545268055
2022-02-14 0:00,51.87355300576877
2022-02-15 0:00,137.61462025623612
2022-02-16 0:00,162.1285353572654
2022-02-17 0:00,337.40817287722234
2022-02-18 0:00,203.81341793746572
2022-02-19 0:00,68.87422823824681
2022-02-20 0:00,65.45684616399446
2022-02-21 0:00,15.094487187067111
2022-02-22 0:00,19.37675722492642
2022-02-23 0:00,17.830934376269088
2022-02-24 0:00,15.41623511256325
2022-02-25 0:00,15.100846929817374
2022-02-26 0:00,14.964464642977406
2022-02-27 0:00,19.522294184635935
2022-02-28 0:00,15.467854172511244
2022-03-01 0:00,15.307257966551745
2022-03-02 0:00,13.436687518843632
2022-03-03 0:00,12.793938918563242
2022-03-04 0:00,13.423422351017068
2022-03-05 0:00,13.205668551963841
2022-03-06 0:00,17.2280389808323
2022-03-07 0:00,15.16359090760051
2022-03-08 0:00,15.193441841185761
2022-03-09 0:00,12.454191583402485
2022-03-10 0:00,11.887611747900516
2022-03-11 0:00,11.451267379957642
2022-03-12 0:00,11.200526945451486
2022-03-13 0:00,11.143145802696417
2022-03-14 0:00,11.427845968502657
2022-03-15 0:00,11.540810078617922
2022-03-16 0:00,11.50166224628127
2022-03-17 0:00,12.283435269730745
2022-03-18 0:00,14.727376927609136
2022-03-19 0:00,12.238928888334668
2022-03-20 0:00,13.17397938651041
2022-03-21 0:00,12.321488093292105
2022-03-22 0:00,13.450061201562969
2022-03-23 0:00,13.448742258531539
2022-03-24 0:00,13.598378627341177
2022-03-25 0:00,13.568042001438153
2022-03-26 0:00,13.67021098667909
2022-03-27 0:00,13.875606833080552
2022-03-28 0:00,13.771569933625445
2022-03-29 0:00,12.390933554680231
2022-03-30 0:00,11.123902474083886
2022-03-31 0:00,11.113081455864892
2022-04-01 0:00,11.177917745256522
2022-04-02 0:00,12.185251008124142
2022-04-03 0:00,13.51632255682552
2022-04-04 0:00,13.564363964076788
2022-04-05 0:00,13.504512095789147
2022-04-06 0:00,13.521753087381555
2022-04-07 0:00,12.75868507515325
2022-04-08 0:00,13.522207544982466
2022-04-09 0:00,14.033034303606902
2022-04-10 0:00,14.07050805565941
2022-04-11 0:00,18.303605246478554
2022-04-12 0:00,18.313123247450537
2022-04-13 0:00,18.196763119335582
2022-04-14 0:00,18.762882036013387
2022-04-15 0:00,18.599689122888915
2022-04-16 0:00,18.88697646082596
2022-04-17 0:00,19.829210087931955
2022-04-18 0:00,15.297103813383167
2022-04-19 0:00,14.71565614337239
2022-04-20 0:00,12.74224348789952
2022-04-21 0:00,14.125357288700274
2022-04-22 0:00,12.459443073917996
2022-04-23 0:00,12.450664179740523
2022-04-24 0:00,12.72723063789855
2022-04-25 0:00,14.186113756081403
2022-04-26 0:00,14.10194207080474
2022-04-27 0:00,12.266109446146308
2022-04-28 0:00,11.376445639522004
2022-04-29 0:00,11.507241177635004
2022-04-30 0:00,11.968374031466844
2022-05-01 0:00,13.547597235847897
2022-05-02 0:00,14.686531738180689
2022-05-03 0:00,13.647323581242373
2022-05-04 0:00,12.358256542554287
2022-05-05 0:00,12.463831968364127
2022-05-06 0:00,11.933884345995716
2022-05-07 0:00,13.95984124943731
2022-05-08 0:00,13.990622439037937
2022-05-09 0:00,13.997405721000014
2022-05-10 0:00,14.283292106377864
2022-05-11 0:00,13.870766275260115
2022-05-12 0:00,16.70957168499444
2022-05-13 0:00,17.21253639459425
2022-05-14 0:00,15.359939409308035
2022-05-15 0:00,16.561477817276735
2022-05-16 0:00,15.529531070702257
2022-05-17 0:00,16.558651729223584
2022-05-18 0:00,15.525975291415394
2022-05-19 0:00,15.14779253990895
2022-05-20 0:00,21.32375463565969
2022-05-21 0:00,19.4486917782949
2022-05-22 0:00,19.013035776541113
2022-05-23 0:00,19.082683188755375
2022-05-24 0:00,19.00350000816743
2022-05-25 0:00,18.950386286955677
2022-05-26 0:00,21.122100926334642
2022-05-27 0:00,18.95556996242915
2022-05-28 0:00,14.513664349531327
2022-05-29 0:00,14.366717533412634
2022-05-30 0:00,16.001708646391965
2022-05-31 0:00,15.881171122879872
2022-06-01 0:00,18.223074892494996
2022-06-02 0:00,16.000816057691587
2022-06-03 0:00,14.693532814557026
2022-06-04 0:00,12.632836050315774
2022-06-05 0:00,12.67764171248818
2022-06-06 0:00,12.181101679444167
2022-06-07 0:00,13.253429216493265
2022-06-08 0:00,14.113956870809568
2022-06-09 0:00,13.031487838191005
2022-06-10 0:00,12.753159745830866
2022-06-11 0:00,12.861456214189863
2022-06-12 0:00,12.804460847496705
2022-06-13 0:00,12.535443962231758
2022-06-14 0:00,12.412593580133702
2022-06-15 0:00,15.003923226030514
2022-06-16 0:00,14.078659920435882
2022-06-17 0:00,13.916157650750854
2022-06-18 0:00,12.585194007372342
2022-06-19 0:00,13.116134863982618
2022-06-20 0:00,13.155685158462177
2022-06-21 0:00,13.58292510450176
2022-06-22 0:00,15.637096104810789
2022-06-23 0:00,13.938815670511948
2022-06-24 0:00,19.403577421983176
2022-06-25 0:00,14.387568253677868
2022-06-26 0:00,13.893413954960138
2022-06-27 0:00,13.719857465335414
2022-06-28 0:00,13.723158200937752
2022-06-29 0:00,13.747139353624158
2022-06-30 0:00,15.353686116883258
2022-07-01 0:00,15.224635286023846
2022-07-02 0:00,13.934199818552392
2022-07-03 0:00,12.617403485490598
2022-07-04 0:00,12.51928507077668
2022-07-05 0:00,12.525408668424143
2022-07-06 0:00,15.226298683975154
2022-07-07 0:00,14.897342670617066
2022-07-08 0:00,15.218764565471174
2022-07-09 0:00,13.849065113155154
2022-07-10 0:00,12.625463006022416
2022-07-11 0:00,12.468549747320337
2022-07-12 0:00,14.593513194663878
2022-07-13 0:00,14.039154397315526
2022-07-14 0:00,20.02134791792966
2022-07-15 0:00,20.96681123297297
2022-07-16 0:00,20.294565485878703
2022-07-17 0:00,14.25840317503067
2022-07-18 0:00,15.231746256730418
2022-07-19 0:00,16.424720149971595
2022-07-20 0:00,21.80612060310415
2022-07-21 0:00,19.933812670561643
2022-07-22 0:00,19.931178307561016
2022-07-23 0:00,19.901609530342924
2022-07-24 0:00,20.24199646483614
2022-07-25 0:00,22.031730506532313
20XX-11-01  4:27:00 AM,29.603264990498428
20XX-11-01  4:28:00 AM,38.88727337717942
20XX-11-01  4:29:00 AM,28.40562594563251
20XX-11-01  4:30:00 AM,20.71554047379657
20XX-11-01  4:31:00 AM,24.383804163411725
20XX-11-01  4:32:00 AM,15.062417015582163
20XX-11-01  4:33:00 AM,14.812886318537549
20XX-11-01  4:34:00 AM,22.765753808696775
20XX-11-01  4:35:00 AM,15.710033631054758
20XX-11-01  4:36:00 AM,24.985720531586765
20XX-11-01  4:37:00 AM,23.339717735047884
20XX-11-01  4:38:00 AM,22.535017956562484
20XX-11-01  4:39:00 AM,15.666454523494801
20XX-11-01  4:40:00 AM,15.01644454304749
20XX-11-01  4:41:00 AM,14.240953120276624
20XX-11-01  4:42:00 AM,14.44174954114406
20XX-11-01  4:43:00 AM,13.163776069248385
20XX-11-01  4:44:00 AM,13.573814634134957
20XX-11-01  4:45:00 AM,15.116300524806798
20XX-11-01  4:46:00 AM,12.362796764887593
20XX-11-01  4:47:00 AM,12.428150345278018
20XX-11-01  4:48:00 AM,11.489503121896044
20XX-11-01  4:49:00 AM,11.827752505110027
20XX-11-01  4:50:00 AM,12.450089986073275
20XX-11-01  4:51:00 AM,14.411651974291479
20XX-11-01  4:52:00 AM,20.430058480602025
20XX-11-01  4:53:00 AM,16.714990258965035
20XX-11-01  4:54:00 AM,14.1422008848548
20XX-11-01  4:55:00 AM,14.102849309693562
20XX-11-01  4:56:00 AM,13.78068073409898
20XX-11-01  4:57:00 AM,14.761986617963293
20XX-11-01  4:58:00 AM,12.64177837442538
20XX-11-01  4:59:00 AM,11.470466670459016
20XX-11-01  5:00:00 AM,11.801648877684059
20XX-11-01  5:01:00 AM,12.723174428351344
20XX-11-01  5:02:00 AM,13.303566052871245
20XX-11-01  5:03:00 AM,12.396997388246268
20XX-11-01  5:04:00 AM,12.267088191865815
20XX-11-01  5:05:00 AM,13.953912674829544
20XX-11-01  5:06:00 AM,13.866325275574319
20XX-11-01  5:07:00 AM,14.898172673767547
20XX-11-01  5:08:00 AM,13.421149338757909
20XX-11-01  5:09:00 AM,17.513350224441066
20XX-11-01  5:10:00 AM,17.581673145933955
20XX-11-01  5:11:00 AM,18.763937924294684
20XX-11-01  5:12:00 AM,18.74070538479985
20XX-11-01  5:13:00 AM,17.6181401915067
20XX-11-01  5:14:00 AM,17.917462681270383
20XX-11-01  5:15:00 AM,17.855106144903274
20XX-11-01  5:16:00 AM,17.72678165051924
20XX-11-01  5:17:00 AM,17.806904472520305
20XX-11-01  5:18:00 AM,13.318214370743306
20XX-11-01  5:19:00 AM,14.746563920576214
20XX-11-01  5:20:00 AM,14.854498819755067
20XX-11-01  5:21:00 AM,13.306662236267869
20XX-11-01  5:22:00 AM,13.837451848845006
20XX-11-01  5:23:00 AM,12.380525163111022
20XX-11-01  5:24:00 AM,12.269706509905419
20XX-11-01  5:25:00 AM,12.147091345878414
20XX-11-01  5:26:00 AM,12.197375724238013
20XX-11-01  5:27:00 AM,14.225916827637427
20XX-11-01  5:28:00 AM,14.298505493080585
20XX-11-01  5:29:00 AM,14.373805947690363
20XX-11-01  5:30:00 AM,12.94810996484169
20XX-11-01  5:31:00 AM,13.832792423149861
20XX-11-01  5:32:00 AM,13.026654420179957
20XX-11-01  5:33:00 AM,12.445335468273889
20XX-11-01  5:34:00 AM,12.270514987121599
20XX-11-01  5:35:00 AM,12.252659824194168
20XX-11-01  5:36:00 AM,12.675388277933642
20XX-11-01  5:37:00 AM,42.75428383738119
20XX-11-01  5:38:00 AM,38.99467214813891
20XX-11-01  5:39:00 AM,38.96604437265465
20XX-11-01  5:40:00 AM,37.59464052929042
20XX-11-01  5:41:00 AM,37.60464586032985
20XX-11-01  5:42:00 AM,38.747816280461045
20XX-11-01  5:43:00 AM,43.95683140725638
20XX-11-01  5:44:00 AM,44.7159131046377
20XX-11-01  5:45:00 AM,44.76278069247822
20XX-11-01  5:46:00 AM,43.031047196547824
20XX-11-01  5:47:00 AM,42.75224720176124
20XX-11-01  5:48:00 AM,45.2969437272352
20XX-11-01  5:49:00 AM,44.568230876883774
20XX-11-01  5:50:00 AM,45.625827969385284
20XX-11-01  5:51:00 AM,45.63585961547801
20XX-11-01  5:52:00 AM,45.5547845516144
20XX-11-01  5:53:00 AM,44.409132106457015
20XX-11-01  5:54:00 AM,42.6483979693179
20XX-11-01  5:55:00 AM,38.65006620478622
20XX-11-01  5:56:00 AM,37.85858908776153
20XX-11-01  5:57:00 AM,36.192880339360876
20XX-11-01  5:58:00 AM,37.37775085146851
20XX-11-01  5:59:00 AM,39.52314672294676
20XX-11-01  6:00:00 AM,39.45221078641257
20XX-11-01  6:01:00 AM,37.605327686239434
20XX-11-01  6:02:00 AM,40.90175180962708
20XX-11-01  6:03:00 AM,40.906969371348886
20XX-11-01  6:04:00 AM,41.36729889927843
20XX-11-01  6:05:00 AM,41.57817941299023
20XX-11-01  6:06:00 AM,43.35080196492368
20XX-11-01  6:07:00 AM,43.38247916116067
20XX-11-01  6:08:00 AM,43.325372620162845
20XX-11-01  6:09:00 AM,39.39281154004467
20XX-11-01  6:10:00 AM,37.63291888027706
20XX-11-01  6:11:00 AM,37.15187787131428
20XX-11-01  6:12:00 AM,37.02720811814796
20XX-11-01  6:13:00 AM,37.342187617249486
20XX-11-01  6:14:00 AM,37.341241003862
20XX-11-01  6:15:00 AM,37.069368123173305
20XX-11-01  6:16:00 AM,35.2732584934569
20XX-11-01  6:17:00 AM,56.240583767214474
20XX-11-01  6:18:00 AM,82.21844101537006
20XX-11-01  6:19:00 AM,290.9633354730193
20XX-11-01  6:20:00 AM,394.97937720010697
20XX-11-01  6:21:00 AM,355.34113279562416
20XX-11-01  6:22:00 AM,251.18854967340712
20XX-11-01  6:23:00 AM,262.90860006564657
20XX-11-01  6:24:00 AM,398.39581014573497
20XX-11-01  6:25:00 AM,290.37133395899514
20XX-11-01  6:26:00 AM,273.78548923001864
20XX-11-01  6:27:00 AM,224.4798202700206
20XX-11-01  6:28:00 AM,135.6166498117195
20XX-11-01  6:29:00 AM,108.5893905688896
20XX-11-01  6:30:00 AM,103.52421827814108
20XX-11-01  6:31:00 AM,89.09225366575699
20XX-11-01  6:32:00 AM,72.91661799170903
20XX-11-01  6:33:00 AM,114.79952115153479
20XX-11-01  6:34:00 AM,241.09261042356198
20XX-11-01  6:35:00 AM,164.46999991267293
20XX-11-01  6:36:00 AM,68.94422911346552
20XX-11-01  6:37:00 AM,56.0056533345364
20XX-11-01  6:38:00 AM,102.57327880898055
20XX-11-01  6:39:00 AM,113.73560928876918
20XX-11-01  6:40:00 AM,125.46070521470058
20XX-11-01  6:41:00 AM,41.45235023680596
20XX-11-01  6:42:00 AM,35.203443180821246
20XX-11-01  6:43:00 AM,47.986261352880696
20XX-11-01  6:44:00 AM,23.24433595211671
20XX-11-01  6:45:00 AM,28.348879237163484
20XX-11-01  6:46:00 AM,55.855066738473575
20XX-11-01  6:47:00 AM,37.10147902429245
20XX-11-01  6:48:00 AM,38.794298197614665
20XX-11-01  6:49:00 AM,40.245192310477954
20XX-11-01  6:50:00 AM,33.04373834810185
20XX-11-01  6:51:00 AM,33.218258161569615
20XX-11-01  6:52:00 AM,53.232978347901856
20XX-11-01  6:53:00 AM,24.55212780840115
20XX-11-01  6:54:00 AM,19.130933719171082
20XX-11-01  6:55:00 AM,17.832171136955868
20XX-11-01  6:56:00 AM,41.76677422363119
20XX-11-01  6:57:00 AM,55.82381048946115
20XX-11-01  6:58:00 AM,50.764432264834134
20XX-11-01  6:59:00 AM,60.73586065953532
20XX-11-01  7:00:00 AM,39.20213073976081
20XX-11-01  7:01:00 AM,45.44948586311597
20XX-11-01  7:02:00 AM,35.35380941323651
20XX-11-01  7:03:00 AM,30.61091948567278
20XX-11-01  7:04:00 AM,25.123495215933662
20XX-11-01  7:05:00 AM,22.226240549400462
20XX-11-01  7:06:00 AM,16.765085521385654
20XX-11-01  7:07:00 AM,16.44485502294583
20XX-11-01  7:08:00 AM,15.23403636112406
20XX-11-01  7:09:00 AM,11.955132996054658
20XX-11-01  7:10:00 AM,16.38152202541804
20XX-11-01  7:11:00 AM,23.88846620517813
20XX-11-01  7:12:00 AM,17.75473473165538
20XX-11-01  7:13:00 AM,11.360421336015479
20XX-11-01  7:14:00 AM,11.197845769367989
20XX-11-01  7:15:00 AM,11.47304269115404
20XX-11-01  7:16:00 AM,11.975602130676014
20XX-11-01  7:17:00 AM,11.717958104629716
20XX-11-01  7:18:00 AM,11.326292917510626
20XX-11-01  7:19:00 AM,12.020395456106703
20XX-11-01  7:20:00 AM,15.612306110379379
20XX-11-01  7:21:00 AM,13.932982913560148
20XX-11-01  7:22:00 AM,11.69432944709226
20XX-11-01  7:23:00 AM,12.503331415076415
20XX-11-01  7:24:00 AM,12.820897672015553
20XX-11-01  7:25:00 AM,11.700403910945894
20XX-11-01  7:26:00 AM,12.691304547386558
20XX-11-01  7:27:00 AM,13.085333364928
20XX-11-01  7:28:00 AM,13.328889237191014
20XX-11-01  7:29:00 AM,20.946335078612872
20XX-11-01  7:30:00 AM,35.018276981111654
20XX-11-01  7:31:00 AM,46.560319202758386
20XX-11-01  7:32:00 AM,48.256648611997264
20XX-11-01  7:33:00 AM,45.130446569031335
20XX-11-01  7:34:00 AM,47.41216897246212
